exact_date,exact_time,day_of_week,station,code,delay_min,gap_min,bound,line,vehicle,year,month,day,hour,min,at_station,line_simp,delay_type
2015-12-29,8:08:00 PM,Tuesday,ISLINGTON,TUMVS,4,8,E,BD,5217,2015,12,29,20,8,1,BD,short
2015-12-29,8:38:00 PM,Tuesday,LAWRENCE,SUDP,3,6,N,YU,6006,2015,12,29,20,38,1,YU,short
2015-12-30,10:20:00 PM,Wednesday,KING,MUIR,7,11,S,YU,5451,2015,12,30,22,20,1,YU,short
2015-12-30,2:46:00 PM,Wednesday,BESSARION,MUIR,14,19,W,SHP,5229,2015,12,30,14,46,1,SHP,medium
2015-12-30,4:22:00 PM,Wednesday,SHEPPARD YONGE,MUIR,3,5,N,YU,5531,2015,12,30,16,22,1,YU,short
2015-12-30,4:48:00 PM,Wednesday,OLD MILL,EUCA,3,5,E,BD,5127,2015,12,30,16,48,1,BD,short
2015-12-30,4:54:00 PM,Wednesday,EGLINTON,TUNIP,3,5,N,YU,5576,2015,12,30,16,54,1,YU,short
2015-12-30,6:07:00 AM,Wednesday,SCARBOROUGH CENTRE,MRTO,6,10,S,SRT,3020,2015,12,30,6,7,1,SRT,short
2015-12-30,7:26:00 PM,Wednesday,KIPLING,EUAC,7,10,E,BD,5120,2015,12,30,19,26,1,BD,short
2015-12-30,9:36:00 AM,Wednesday,ROYAL YORK,MUPR1,65,68,E,BD,5161,2015,12,30,9,36,1,BD,long
2015-12-30,9:59:00 AM,Wednesday,BATHURST,EUDO,6,8,W,BD,5046,2015,12,30,9,59,1,BD,short
2015-12-31,10:04:00 AM,Thursday,LAWRENCE,MUPAA,3,6,S,YU,6001,2015,12,31,10,4,1,YU,short
2015-12-31,10:12:00 AM,Thursday,KIPLING,TUSC,12,16,E,BD,5252,2015,12,31,10,12,1,BD,medium
2015-12-31,10:20:00 AM,Thursday,MCCOWAN,TRO,3,8,S,SRT,3018,2015,12,31,10,20,1,SRT,short
2015-12-31,10:25:00 PM,Thursday,BROADVIEW,SUUT,10,14,W,BD,5204,2015,12,31,22,25,1,BD,short
2015-12-31,10:29:00 PM,Thursday,ROYAL YORK,SUUT,3,7,E,BD,5252,2015,12,31,22,29,1,BD,short
2015-12-31,10:35:00 PM,Thursday,BLOOR YONGE,MUPAA,3,7,S,YU,5636,2015,12,31,22,35,1,YU,short
2015-12-31,10:40:00 PM,Thursday,WELLESLEY,MUPAA,3,7,S,YU,5636,2015,12,31,22,40,1,YU,short
2015-12-31,12:43:00 AM,Thursday,ST GEORGE,SUO,5,9,N,YU,5971,2015,12,31,0,43,1,YU,short
2015-12-31,1:01:00 AM,Thursday,BROADVIEW,SUDP,3,7,E,BD,5256,2015,12,31,1,1,1,BD,short
2015-12-31,1:19:00 PM,Thursday,COXWELL,MUSC,3,6,W,BD,5366,2015,12,31,13,19,1,BD,short
2015-12-31,2:01:00 PM,Thursday,ST CLAIR WEST,TUO,3,6,S,YU,5951,2015,12,31,14,1,1,YU,short
2015-12-31,2:58:00 PM,Thursday,UNION,SUO,4,7,S,YU,5736,2015,12,31,14,58,1,YU,short
2015-12-31,5:55:00 AM,Thursday,CHRISTIE,EUYRD,7,0,W,BD,5086,2015,12,31,5,55,1,BD,short
2015-12-31,7:59:00 AM,Thursday,EGLINTON WEST,MUTO,3,6,S,YU,5561,2015,12,31,7,59,1,YU,short
2015-12-31,9:31:00 PM,Thursday,EGLINTON WEST,SUDP,3,7,S,YU,5736,2015,12,31,21,31,1,YU,short
2016-01-01,10:38:00 AM,Friday,BLOOR YONGE,SUDP,4,8,S,YU,5691,2016,1,1,10,38,1,YU,short
2016-01-01,10:38:00 PM,Friday,LAWRENCE EAST,ERDO,6,12,N,SRT,3023,2016,1,1,22,38,1,SRT,short
2016-01-01,11:32:00 PM,Friday,SPADINA,SUDP,12,16,N,YU,5571,2016,1,1,23,32,1,YU,medium
2016-01-01,12:34:00 PM,Friday,OSSINGTON,EUDO,4,8,W,BD,5116,2016,1,1,12,34,1,BD,short
2016-01-01,12:58:00 AM,Friday,JANE,TUO,3,7,W,BD,5305,2016,1,1,0,58,1,BD,short
2016-01-01,2:05:00 PM,Friday,BLOOR YONGE,TUS,4,8,N,YU,5611,2016,1,1,14,5,1,YU,short
2016-01-01,2:32:00 AM,Friday,ST GEORGE,SUAP,5,9,E,BD,5252,2016,1,1,2,32,1,BD,short
2016-01-01,3:33:00 AM,Friday,ROYAL YORK,SUEAS,6,10,E,BD,5086,2016,1,1,3,33,1,BD,short
2016-01-01,5:47:00 PM,Friday,SHEPPARD WEST,MUSAN,4,8,S,YU,5696,2016,1,1,17,47,1,YU,short
2016-01-01,8:14:00 PM,Friday,KENNEDY,EUBK,4,8,W,BD,5090,2016,1,1,20,14,1,BD,short
2016-01-01,9:36:00 AM,Friday,WILSON,MUTO,4,8,S,YU,5641,2016,1,1,9,36,1,YU,short
2016-01-02,10:05:00 AM,Saturday,DUNDAS,SUPOL,4,8,N,YU,5606,2016,1,2,10,5,1,YU,short
2016-01-02,10:33:00 PM,Saturday,EGLINTON,SUDP,12,16,S,YU,5916,2016,1,2,22,33,1,YU,medium
2016-01-02,11:18:00 PM,Saturday,DUNDAS,SUO,4,8,N,YU,5676,2016,1,2,23,18,1,YU,short
2016-01-02,1:51:00 PM,Saturday,EGLINTON,TUNOA,3,6,N,YU,5466,2016,1,2,13,51,1,YU,short
2016-01-02,3:04:00 PM,Saturday,SHEPPARD YONGE,SUO,3,6,S,YU,5671,2016,1,2,15,4,1,YU,short
2016-01-02,3:58:00 PM,Saturday,SHEPPARD YONGE,PUSTS,3,6,N,YU,5411,2016,1,2,15,58,1,YU,short
2016-01-02,4:09:00 PM,Saturday,EGLINTON,SUDP,4,7,N,YU,6066,2016,1,2,16,9,1,YU,short
2016-01-02,5:47:00 AM,Saturday,DON MILLS,TUNOA,5,0,W,SHP,5010,2016,1,2,5,47,1,SHP,short
2016-01-02,6:02:00 AM,Saturday,EGLINTON,TUNOA,6,12,S,YU,5741,2016,1,2,6,2,1,YU,short
2016-01-02,6:09:00 PM,Saturday,QUEENS PARK,TUSC,3,6,S,YU,6001,2016,1,2,18,9,1,YU,short
2016-01-02,6:29:00 AM,Saturday,SHEPPARD WEST,TUNOA,4,8,S,YU,5466,2016,1,2,6,29,1,YU,short
2016-01-02,7:01:00 PM,Saturday,ROSEDALE,SUDP,3,6,N,YU,5676,2016,1,2,19,1,1,YU,short
2016-01-02,8:16:00 PM,Saturday,WELLESLEY,SUO,7,10,N,YU,5851,2016,1,2,20,16,1,YU,short
2016-01-02,9:32:00 PM,Saturday,VICTORIA PARK,SUO,3,7,E,BD,5255,2016,1,2,21,32,1,BD,short
2016-01-03,10:34:00 PM,Sunday,LAWRENCE WEST,EUBK,4,8,S,YU,5751,2016,1,3,22,34,1,YU,short
2016-01-03,10:40:00 AM,Sunday,DON MILLS,MUSC,3,8,W,SHP,5136,2016,1,3,10,40,1,SHP,short
2016-01-03,11:17:00 PM,Sunday,MUSEUM,MUTO,4,8,N,YU,5541,2016,1,3,23,17,1,YU,short
2016-01-03,12:18:00 PM,Sunday,SHEPPARD YONGE,TUO,4,9,E,SHP,5164,2016,1,3,12,18,1,SHP,short
2016-01-03,1:07:00 AM,Sunday,ISLINGTON,EUNT,5,9,E,BD,5186,2016,1,3,1,7,1,BD,short
2016-01-03,2:31:00 PM,Sunday,KEELE,MUPLB,5,9,W,BD,5111,2016,1,3,14,31,1,BD,short
2016-01-03,3:40:00 PM,Sunday,OSGOODE,SUAP,5,9,N,YU,5516,2016,1,3,15,40,1,YU,short
2016-01-03,3:52:00 PM,Sunday,WARDEN,MUSC,4,8,E,BD,5066,2016,1,3,15,52,1,BD,short
2016-01-03,4:05:00 PM,Sunday,SHEPPARD WEST,EUDO,4,8,S,YU,5421,2016,1,3,16,5,1,YU,short
2016-01-03,7:05:00 PM,Sunday,KENNEDY,MUPAA,4,8,E,BD,5035,2016,1,3,19,5,1,BD,short
2016-01-04,3:18:00 PM,Monday,VICTORIA PARK,PUSI,6,9,W,BD,5050,2016,1,4,15,18,1,BD,short
2016-01-04,4:00:00 AM,Monday,KEELE,PUTWZ,6,0,W,BD,5107,2016,1,4,4,0,1,BD,short
2016-01-04,4:54:00 PM,Monday,BAY,SUAP,6,8,W,BD,5288,2016,1,4,16,54,1,BD,short
2016-01-04,5:01:00 PM,Monday,BLOOR YONGE,SUDP,3,5,E,BD,5151,2016,1,4,17,1,1,BD,short
2016-01-04,5:18:00 PM,Monday,ST GEORGE,EUNT,7,9,E,BD,5035,2016,1,4,17,18,1,BD,short
2016-01-04,6:13:00 AM,Monday,KEELE,MUTO,3,5,W,BD,5248,2016,1,4,6,13,1,BD,short
2016-01-04,6:20:00 AM,Monday,MCCOWAN,ERTC,34,39,S,SRT,3007,2016,1,4,6,20,1,SRT,long
2016-01-04,7:25:00 PM,Monday,UNION,EUBK,5,7,N,YU,5756,2016,1,4,19,25,1,YU,short
2016-01-04,8:05:00 AM,Monday,VICTORIA PARK,PUSO,7,9,E,BD,5315,2016,1,4,8,5,1,BD,short
2016-01-04,8:21:00 AM,Monday,SPADINA,MUIR,7,9,S,YU,5466,2016,1,4,8,21,1,YU,short
2016-01-04,8:47:00 AM,Monday,VICTORIA PARK,EUDO,8,10,W,BD,5256,2016,1,4,8,47,1,BD,short
2016-01-04,8:56:00 PM,Monday,LAWRENCE WEST,MUDD,6,10,S,YU,5401,2016,1,4,20,56,1,YU,short
2016-01-05,11:56:00 PM,Tuesday,FINCH,SUDP,3,7,S,YU,5661,2016,1,5,23,56,1,YU,short
2016-01-05,1:20:00 PM,Tuesday,LAWRENCE WEST,MUDD,4,7,N,YU,5661,2016,1,5,13,20,1,YU,short
2016-01-05,3:40:00 PM,Tuesday,ELLESMERE,ERPR,6,12,N,SRT,3003,2016,1,5,15,40,1,SRT,short
2016-01-05,3:50:00 PM,Tuesday,ST GEORGE,EUBK,4,6,S,YU,5691,2016,1,5,15,50,1,YU,short
2016-01-05,4:25:00 PM,Tuesday,SCARBOROUGH CENTRE,ERDB,6,12,N,SRT,3009,2016,1,5,16,25,1,SRT,short
2016-01-05,4:29:00 PM,Tuesday,KENNEDY,MRO,6,12,N,SRT,3001,2016,1,5,16,29,1,SRT,short
2016-01-05,5:12:00 PM,Tuesday,VICTORIA PARK,MUIR,11,13,W,BD,5172,2016,1,5,17,12,1,BD,medium
2016-01-05,5:13:00 PM,Tuesday,EGLINTON,TUNIP,4,6,S,YU,5791,2016,1,5,17,13,1,YU,short
2016-01-05,5:28:00 PM,Tuesday,BLOOR YONGE,MUI,10,12,S,YU,5921,2016,1,5,17,28,1,YU,short
2016-01-05,5:36:00 AM,Tuesday,BAYVIEW,EUVA,5,0,E,SHP,0,2016,1,5,5,36,1,SHP,short
2016-01-05,5:41:00 PM,Tuesday,WARDEN,SUDP,4,6,E,BD,5030,2016,1,5,17,41,1,BD,short
2016-01-05,5:50:00 AM,Tuesday,FINCH,MUO,5,10,S,YU,5401,2016,1,5,5,50,1,YU,short
2016-01-05,6:10:00 AM,Tuesday,GREENWOOD,EUYRD,3,5,E,BD,5184,2016,1,5,6,10,1,BD,short
2016-01-05,6:54:00 AM,Tuesday,DONLANDS,EUYRD,3,5,W,BD,5357,2016,1,5,6,54,1,BD,short
2016-01-05,6:57:00 AM,Tuesday,SHEPPARD WEST,EUBK,4,8,S,YU,5416,2016,1,5,6,57,1,YU,short
2016-01-05,7:04:00 AM,Tuesday,DONLANDS,EUBK,3,5,W,BD,5146,2016,1,5,7,4,1,BD,short
2016-01-05,7:21:00 AM,Tuesday,ST GEORGE,EUBK,3,5,S,YU,5416,2016,1,5,7,21,1,YU,short
2016-01-05,7:22:00 AM,Tuesday,SHEPPARD WEST,EUBK,4,8,S,YU,5691,2016,1,5,7,22,1,YU,short
2016-01-05,7:52:00 AM,Tuesday,BROADVIEW,EUDO,3,5,E,BD,5141,2016,1,5,7,52,1,BD,short
2016-01-05,8:13:00 AM,Tuesday,MCCOWAN,ERDO,5,9,N,SRT,3008,2016,1,5,8,13,1,SRT,short
2016-01-05,8:58:00 AM,Tuesday,SHEPPARD YONGE,MUTO,2,4,N,YU,6026,2016,1,5,8,58,1,YU,short
2016-01-05,9:07:00 PM,Tuesday,MCCOWAN,ERDO,6,12,S,SRT,3016,2016,1,5,21,7,1,SRT,short
2016-01-05,9:26:00 AM,Tuesday,KIPLING,MUPLA,4,6,E,BD,5120,2016,1,5,9,26,1,BD,short
2016-01-06,11:02:00 AM,Wednesday,COXWELL,MUSC,3,6,E,BD,5054,2016,1,6,11,2,1,BD,short
2016-01-06,11:52:00 PM,Wednesday,WILSON,PUTDN,9,13,S,YU,6016,2016,1,6,23,52,1,YU,short
2016-01-06,12:36:00 AM,Wednesday,ST GEORGE,SUUT,6,10,S,YU,5996,2016,1,6,0,36,1,YU,short
2016-01-06,4:34:00 PM,Wednesday,WOODBINE,EUTM,3,5,E,BD,5022,2016,1,6,16,34,1,BD,short
2016-01-06,5:09:00 PM,Wednesday,BATHURST,MUIR,3,5,W,BD,5195,2016,1,6,17,9,1,BD,short
2016-01-06,5:20:00 PM,Wednesday,BLOOR YONGE,EUBO,3,6,N,YU,6064,2016,1,6,17,20,1,YU,short
2016-01-06,5:53:00 PM,Wednesday,COXWELL,TUNIP,6,9,W,BD,5223,2016,1,6,17,53,1,BD,short
2016-01-06,8:16:00 PM,Wednesday,WARDEN,SUDP,3,6,E,BD,5313,2016,1,6,20,16,1,BD,short
2016-01-06,8:28:00 AM,Wednesday,UNION,EUPI,2,4,S,YU,5761,2016,1,6,8,28,1,YU,short
2016-01-06,9:02:00 PM,Wednesday,WILSON,PUSTS,12,16,S,YU,5666,2016,1,6,21,2,1,YU,medium
2016-01-06,9:54:00 PM,Wednesday,DON MILLS,EUDO,3,8,W,SHP,5082,2016,1,6,21,54,1,SHP,short
2016-01-07,10:19:00 AM,Thursday,SPADINA,PUSTC,5,7,N,YU,5866,2016,1,7,10,19,1,YU,short
2016-01-07,10:44:00 PM,Thursday,DAVISVILLE,SUDP,4,8,S,YU,5741,2016,1,7,22,44,1,YU,short
2016-01-07,10:45:00 AM,Thursday,COXWELL,EUBK,4,8,E,BD,5009,2016,1,7,10,45,1,BD,short
2016-01-07,10:47:00 AM,Thursday,VICTORIA PARK,PUSI,3,7,E,BD,5330,2016,1,7,10,47,1,BD,short
2016-01-07,10:53:00 PM,Thursday,DUNDAS,EUTR,4,8,N,YU,6046,2016,1,7,22,53,1,YU,short
2016-01-07,11:01:00 AM,Thursday,ST ANDREW,TUDOE,3,6,N,YU,5776,2016,1,7,11,1,1,YU,short
2016-01-07,11:37:00 PM,Thursday,ST CLAIR,EUTR,4,8,N,YU,6046,2016,1,7,23,37,1,YU,short
2016-01-07,1:59:00 PM,Thursday,ST CLAIR WEST,MUTO,4,7,S,YU,5891,2016,1,7,13,59,1,YU,short
2016-01-07,2:10:00 PM,Thursday,SHEPPARD WEST,TUNIP,3,6,S,YU,5596,2016,1,7,14,10,1,YU,short
2016-01-07,2:56:00 PM,Thursday,KING,MUPAA,3,6,S,YU,5456,2016,1,7,14,56,1,YU,short
2016-01-07,3:15:00 PM,Thursday,SPADINA,MUIR,6,8,W,BD,5148,2016,1,7,15,15,1,BD,short
2016-01-07,4:04:00 PM,Thursday,COLLEGE,MUI,9,11,S,YU,6081,2016,1,7,16,4,1,YU,short
2016-01-07,5:42:00 AM,Thursday,KENNEDY,MUSC,3,8,W,BD,5201,2016,1,7,5,42,1,BD,short
2016-01-07,5:42:00 PM,Thursday,WELLESLEY,MUPAA,3,5,N,YU,5416,2016,1,7,17,42,1,YU,short
2016-01-07,5:45:00 AM,Thursday,YORK MILLS,PUTWZ,10,0,N,YU,5436,2016,1,7,5,45,1,YU,short
2016-01-07,5:59:00 AM,Thursday,UNION,TUNOA,5,0,S,YU,0,2016,1,7,5,59,1,YU,short
2016-01-07,6:01:00 PM,Thursday,COXWELL,TUNOA,4,7,W,BD,5037,2016,1,7,18,1,1,BD,short
2016-01-07,6:02:00 AM,Thursday,UNION,PUTWZ,3,0,N,YU,5646,2016,1,7,6,2,1,YU,short
2016-01-07,6:34:00 AM,Thursday,DONLANDS,TUO,3,6,W,BD,5178,2016,1,7,6,34,1,BD,short
2016-01-07,8:45:00 AM,Thursday,OSSINGTON,MUDD,3,5,E,BD,5357,2016,1,7,8,45,1,BD,short
2016-01-07,9:10:00 PM,Thursday,SPADINA,MUPAA,4,7,N,YU,5821,2016,1,7,21,10,1,YU,short
2016-01-07,9:48:00 PM,Thursday,ST GEORGE,EUNT,11,15,W,BD,5036,2016,1,7,21,48,1,BD,medium
2016-01-08,11:03:00 AM,Friday,SHEPPARD WEST,PUTNT,3,6,N,YU,5536,2016,1,8,11,3,1,YU,short
2016-01-08,2:24:00 PM,Friday,ROYAL YORK,EUNT,3,6,W,BD,5233,2016,1,8,14,24,1,BD,short
2016-01-08,4:27:00 PM,Friday,YORK MILLS,MUPAA,3,5,S,YU,5481,2016,1,8,16,27,1,YU,short
2016-01-08,4:46:00 PM,Friday,ST CLAIR WEST,MUTO,3,5,N,YU,0,2016,1,8,16,46,1,YU,short
2016-01-08,4:58:00 PM,Friday,YORK MILLS,MUPAA,3,5,S,YU,5461,2016,1,8,16,58,1,YU,short
2016-01-08,5:10:00 PM,Friday,SHEPPARD WEST,MUTO,4,7,,YU,5791,2016,1,8,17,10,1,YU,short
2016-01-08,5:40:00 AM,Friday,FINCH,EUBK,7,0,S,YU,6036,2016,1,8,5,40,1,YU,short
2016-01-08,5:55:00 AM,Friday,CHRISTIE,PUSWZ,7,0,W,BD,5252,2016,1,8,5,55,1,BD,short
2016-01-08,7:32:00 PM,Friday,KIPLING,EUAC,3,6,E,BD,5172,2016,1,8,19,32,1,BD,short
2016-01-08,8:39:00 PM,Friday,ST CLAIR WEST,MUIR,3,6,N,YU,5846,2016,1,8,20,39,1,YU,short
2016-01-08,9:04:00 PM,Friday,KIPLING,TUMVS,3,6,W,BD,5355,2016,1,8,21,4,1,BD,short
2016-01-08,9:14:00 AM,Friday,SPADINA,MUPLB,10,12,W,BD,5117,2016,1,8,9,14,1,BD,short
2016-01-08,9:43:00 AM,Friday,MCCOWAN,ERTC,10,15,S,SRT,3014,2016,1,8,9,43,1,SRT,short
2016-01-09,10:18:00 AM,Saturday,SHEPPARD WEST,TUS,4,9,N,YU,5741,2016,1,9,10,18,1,YU,short
2016-01-09,10:48:00 PM,Saturday,COXWELL,SUDP,6,10,W,BD,5213,2016,1,9,22,48,1,BD,short
2016-01-09,1:06:00 AM,Saturday,MAIN STREET,SUO,12,16,W,BD,5159,2016,1,9,1,6,1,BD,medium
2016-01-09,1:55:00 AM,Saturday,DAVISVILLE,SUDP,7,11,N,YU,5826,2016,1,9,1,55,1,YU,short
2016-01-09,3:14:00 PM,Saturday,ST GEORGE,MUTO,3,6,N,YU,5721,2016,1,9,15,14,1,YU,short
2016-01-09,4:20:00 PM,Saturday,UNION,TUMVS,4,7,N,YU,6011,2016,1,9,16,20,1,YU,short
2016-01-09,6:06:00 AM,Saturday,MCCOWAN,TRTC,3,10,S,SRT,3012,2016,1,9,6,6,1,SRT,short
2016-01-09,6:10:00 AM,Saturday,KIPLING,MUSC,3,7,E,BD,5233,2016,1,9,6,10,1,BD,short
2016-01-09,7:45:00 AM,Saturday,VICTORIA PARK,PUTNT,4,8,E,BD,5313,2016,1,9,7,45,1,BD,short
2016-01-09,8:07:00 PM,Saturday,SHEPPARD YONGE,SUDP,6,10,S,YU,5736,2016,1,9,20,7,1,YU,short
2016-01-09,9:09:00 AM,Saturday,DUNDAS WEST,TUOS,5,9,W,BD,5173,2016,1,9,9,9,1,BD,short
2016-01-10,10:05:00 PM,Sunday,GREENWOOD,PUTDN,3,7,W,BD,5124,2016,1,10,22,5,1,BD,short
2016-01-10,11:53:00 AM,Sunday,WARDEN,EUAC,19,24,E,BD,5075,2016,1,10,11,53,1,BD,medium
2016-01-10,12:13:00 PM,Sunday,COXWELL,MUIR,4,9,W,BD,5161,2016,1,10,12,13,1,BD,short
2016-01-10,12:18:00 PM,Sunday,WOODBINE,EUCD,7,12,W,BD,5216,2016,1,10,12,18,1,BD,short
2016-01-10,1:12:00 PM,Sunday,SHEPPARD YONGE,MUO,3,8,E,SHP,5100,2016,1,10,13,12,1,SHP,short
2016-01-10,3:06:00 PM,Sunday,KIPLING,PUTNT,4,8,W,BD,5174,2016,1,10,15,6,1,BD,short
2016-01-10,4:37:00 PM,Sunday,ROSEDALE,PUTDN,3,7,N,YU,5871,2016,1,10,16,37,1,YU,short
2016-01-10,6:13:00 PM,Sunday,LAWRENCE EAST,ERDO,3,9,S,SRT,3014,2016,1,10,18,13,1,SRT,short
2016-01-10,6:14:00 PM,Sunday,COLLEGE,SUDP,12,16,N,YU,5686,2016,1,10,18,14,1,YU,medium
2016-01-10,6:30:00 PM,Sunday,BLOOR YONGE,MUSAN,4,8,N,YU,5686,2016,1,10,18,30,1,YU,short
2016-01-10,7:33:00 PM,Sunday,YORK MILLS,PUSNT,5,10,N,YU,5841,2016,1,10,19,33,1,YU,short
2016-01-10,7:58:00 AM,Sunday,DAVISVILLE,EUBO,15,0,S,YU,5816,2016,1,10,7,58,1,YU,medium
2016-01-10,8:39:00 AM,Sunday,UNION,PUSTC,4,8,S,YU,6001,2016,1,10,8,39,1,YU,short
2016-01-11,11:03:00 AM,Monday,LAWRENCE WEST,TUMVS,4,7,N,YU,5835,2016,1,11,11,3,1,YU,short
2016-01-11,11:51:00 AM,Monday,EGLINTON,EUBK,3,6,N,YU,5756,2016,1,11,11,51,1,YU,short
2016-01-11,1:23:00 PM,Monday,BAY,MUI,6,9,E,BD,5031,2016,1,11,13,23,1,BD,short
2016-01-11,2:58:00 PM,Monday,LAWRENCE WEST,EUTRD,3,6,S,YU,5656,2016,1,11,14,58,1,YU,short
2016-01-11,3:05:00 PM,Monday,SHEPPARD WEST,EUAC,3,6,S,YU,5851,2016,1,11,15,5,1,YU,short
2016-01-11,3:13:00 PM,Monday,FINCH,SUDP,6,9,,YU,5676,2016,1,11,15,13,1,YU,short
2016-01-11,4:52:00 PM,Monday,ISLINGTON,PUSSW,23,25,W,BD,5005,2016,1,11,16,52,1,BD,medium
2016-01-11,6:16:00 AM,Monday,ROYAL YORK,EUDO,3,5,E,BD,5161,2016,1,11,6,16,1,BD,short
2016-01-11,6:36:00 AM,Monday,YORKDALE,EUBK,5,8,S,YU,5951,2016,1,11,6,36,1,YU,short
2016-01-11,7:16:00 PM,Monday,FINCH,MUI,3,6,,YU,5601,2016,1,11,19,16,1,YU,short
2016-01-11,7:17:00 PM,Monday,ST GEORGE,MUPAA,4,7,N,YU,6011,2016,1,11,19,17,1,YU,short
2016-01-11,7:19:00 AM,Monday,BROADVIEW,EUDO,3,5,W,BD,5341,2016,1,11,7,19,1,BD,short
2016-01-11,7:47:00 AM,Monday,FINCH,TUSC,4,6,S,YU,5751,2016,1,11,7,47,1,YU,short
2016-01-11,7:48:00 PM,Monday,KIPLING,TUSET,6,9,E,BD,5219,2016,1,11,19,48,1,BD,short
2016-01-11,9:32:00 PM,Monday,UNION,SUUT,5,9,S,YU,5981,2016,1,11,21,32,1,YU,short
2016-01-12,10:14:00 PM,Tuesday,ST PATRICK,MUO,9,13,S,YU,5911,2016,1,12,22,14,1,YU,short
2016-01-12,11:33:00 PM,Tuesday,GLENCAIRN,MUI,13,17,N,YU,5391,2016,1,12,23,33,1,YU,medium
2016-01-12,12:35:00 PM,Tuesday,ST CLAIR,MUI,3,6,S,YU,5601,2016,1,12,12,35,1,YU,short
2016-01-12,12:54:00 AM,Tuesday,WARDEN,PUTIS,4,8,E,BD,5035,2016,1,12,0,54,1,BD,short
2016-01-12,3:07:00 PM,Tuesday,DAVISVILLE,MUPAA,4,7,N,YU,5706,2016,1,12,15,7,1,YU,short
2016-01-12,3:20:00 PM,Tuesday,BAY,EUVA,3,5,E,BD,5017,2016,1,12,15,20,1,BD,short
2016-01-12,3:50:00 PM,Tuesday,KENNEDY,EUCD,3,5,W,BD,5017,2016,1,12,15,50,1,BD,short
2016-01-12,4:39:00 PM,Tuesday,FINCH,SUO,3,5,S,YU,5721,2016,1,12,16,39,1,YU,short
2016-01-12,4:48:00 PM,Tuesday,CHESTER,PUSNT,6,8,W,BD,5052,2016,1,12,16,48,1,BD,short
2016-01-12,4:57:00 PM,Tuesday,BLOOR YONGE,EUBO,3,5,S,YU,5581,2016,1,12,16,57,1,YU,short
2016-01-12,5:59:00 AM,Tuesday,CHRISTIE,TUCC,9,0,W,BD,5296,2016,1,12,5,59,1,BD,short
2016-01-12,5:59:00 PM,Tuesday,KEELE,MUIS,5,7,W,BD,5125,2016,1,12,17,59,1,BD,short
2016-01-12,6:10:00 PM,Tuesday,ROYAL YORK,SUEAS,14,16,E,BD,5019,2016,1,12,18,10,1,BD,medium
2016-01-12,7:24:00 AM,Tuesday,CHRISTIE,EUDO,3,5,W,BD,5251,2016,1,12,7,24,1,BD,short
2016-01-12,7:26:00 PM,Tuesday,SHEPPARD WEST,PUSIS,3,6,N,YU,5836,2016,1,12,19,26,1,YU,short
2016-01-12,8:20:00 AM,Tuesday,OSSINGTON,MUI,7,9,E,BD,5159,2016,1,12,8,20,1,BD,short
2016-01-13,10:17:00 AM,Wednesday,OLD MILL,SUDP,5,8,E,BD,5113,2016,1,13,10,17,1,BD,short
2016-01-13,11:33:00 PM,Wednesday,VICTORIA PARK,MUSC,5,9,W,BD,5308,2016,1,13,23,33,1,BD,short
2016-01-13,2:26:00 PM,Wednesday,ROSEDALE,EUBO,3,6,S,YU,5536,2016,1,13,14,26,1,YU,short
2016-01-13,2:58:00 PM,Wednesday,WARDEN,EUBO,5,7,W,BD,5322,2016,1,13,14,58,1,BD,short
2016-01-13,3:35:00 PM,Wednesday,CASTLE FRANK,SUDP,6,8,E,BD,5218,2016,1,13,15,35,1,BD,short
2016-01-13,4:02:00 PM,Wednesday,EGLINTON,PUSIS,3,6,N,YU,5791,2016,1,13,16,2,1,YU,short
2016-01-13,6:07:00 AM,Wednesday,SCARBOROUGH CENTRE,ERNT,23,27,S,SRT,3004,2016,1,13,6,7,1,SRT,medium
2016-01-13,6:33:00 PM,Wednesday,SHEPPARD WEST,PUTNT,18,21,S,YU,5801,2016,1,13,18,33,1,YU,medium
2016-01-13,6:36:00 AM,Wednesday,DON MILLS,MUSC,5,10,W,SHP,5253,2016,1,13,6,36,1,SHP,short
2016-01-13,6:59:00 PM,Wednesday,GLENCAIRN,SUEAS,6,9,S,YU,5671,2016,1,13,18,59,1,YU,short
2016-01-13,7:48:00 AM,Wednesday,KIPLING,PUTIS,4,6,E,BD,5331,2016,1,13,7,48,1,BD,short
2016-01-13,7:53:00 PM,Wednesday,COXWELL,EUBO,3,6,W,BD,5320,2016,1,13,19,53,1,BD,short
2016-01-13,9:29:00 PM,Wednesday,ST GEORGE,TUMVS,7,10,W,BD,5297,2016,1,13,21,29,1,BD,short
2016-01-13,9:45:00 AM,Wednesday,BLOOR YONGE,EUDO,3,5,S,YU,6041,2016,1,13,9,45,1,YU,short
2016-01-14,10:41:00 AM,Thursday,WOODBINE,EUDO,3,6,E,BD,5184,2016,1,14,10,41,1,BD,short
2016-01-14,10:47:00 AM,Thursday,MAIN STREET,EUCD,4,7,E,BD,5244,2016,1,14,10,47,1,BD,short
2016-01-14,2:25:00 PM,Thursday,KIPLING,TUMVS,18,21,W,BD,5031,2016,1,14,14,25,1,BD,medium
2016-01-14,5:27:00 PM,Thursday,SHEPPARD YONGE,MUPAA,3,5,N,YU,5581,2016,1,14,17,27,1,YU,short
2016-01-14,5:35:00 PM,Thursday,ROSEDALE,MUPLB,23,25,S,YU,5906,2016,1,14,17,35,1,YU,medium
